lane_id	read1	read2	sample_id	contigs_path
21842_4_12	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_12_clean/SLX/21842_4_12_clean/21842_4_12_clean/21842_4_12_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_12_clean/SLX/21842_4_12_clean/21842_4_12_clean/21842_4_12_clean_2.fastq.gz	21842_4_12	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_12_final_assembly.fasta
21842_4_13	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_13_clean/SLX/21842_4_13_clean/21842_4_13_clean/21842_4_13_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_13_clean/SLX/21842_4_13_clean/21842_4_13_clean/21842_4_13_clean_2.fastq.gz	21842_4_13	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_13_final_assembly.fasta
21842_4_14	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_14_clean/SLX/21842_4_14_clean/21842_4_14_clean/21842_4_14_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_14_clean/SLX/21842_4_14_clean/21842_4_14_clean/21842_4_14_clean_2.fastq.gz	21842_4_14	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_14_final_assembly.fasta
21842_4_15	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_15_clean/SLX/21842_4_15_clean/21842_4_15_clean/21842_4_15_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_15_clean/SLX/21842_4_15_clean/21842_4_15_clean/21842_4_15_clean_2.fastq.gz	21842_4_15	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_15_final_assembly.fasta
21842_4_16	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_16_clean/SLX/21842_4_16_clean/21842_4_16_clean/21842_4_16_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_16_clean/SLX/21842_4_16_clean/21842_4_16_clean/21842_4_16_clean_2.fastq.gz	21842_4_16	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_16_final_assembly.fasta
21842_4_17	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_17_clean/SLX/21842_4_17_clean/21842_4_17_clean/21842_4_17_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_17_clean/SLX/21842_4_17_clean/21842_4_17_clean/21842_4_17_clean_2.fastq.gz	21842_4_17	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_17_final_assembly.fasta
21842_4_18	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_18_clean/SLX/21842_4_18_clean/21842_4_18_clean/21842_4_18_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_18_clean/SLX/21842_4_18_clean/21842_4_18_clean/21842_4_18_clean_2.fastq.gz	21842_4_18	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_18_final_assembly.fasta
21842_4_19	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_19_clean/SLX/21842_4_19_clean/21842_4_19_clean/21842_4_19_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_19_clean/SLX/21842_4_19_clean/21842_4_19_clean/21842_4_19_clean_2.fastq.gz	21842_4_19	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_19_final_assembly.fasta
21842_4_20	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_20_clean/SLX/21842_4_20_clean/21842_4_20_clean/21842_4_20_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_20_clean/SLX/21842_4_20_clean/21842_4_20_clean/21842_4_20_clean_2.fastq.gz	21842_4_20	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_20_final_assembly.fasta
21842_4_21	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_21_clean/SLX/21842_4_21_clean/21842_4_21_clean/21842_4_21_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_21_clean/SLX/21842_4_21_clean/21842_4_21_clean/21842_4_21_clean_2.fastq.gz	21842_4_21	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_21_final_assembly.fasta
21842_4_22	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_22_clean/SLX/21842_4_22_clean/21842_4_22_clean/21842_4_22_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_22_clean/SLX/21842_4_22_clean/21842_4_22_clean/21842_4_22_clean_2.fastq.gz	21842_4_22	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_22_final_assembly.fasta
21842_4_24	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_24_clean/SLX/21842_4_24_clean/21842_4_24_clean/21842_4_24_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_24_clean/SLX/21842_4_24_clean/21842_4_24_clean/21842_4_24_clean_2.fastq.gz	21842_4_24	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_24_final_assembly.fasta
21842_4_2	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_2_clean/SLX/21842_4_2_clean/21842_4_2_clean/21842_4_2_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_2_clean/SLX/21842_4_2_clean/21842_4_2_clean/21842_4_2_clean_2.fastq.gz	21842_4_2	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_2_final_assembly.fasta
21842_4_20	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_20_clean/SLX/21842_4_20_clean/21842_4_20_clean/21842_4_20_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_20_clean/SLX/21842_4_20_clean/21842_4_20_clean/21842_4_20_clean_2.fastq.gz	21842_4_20	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_20_final_assembly.fasta
21842_4_21	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_21_clean/SLX/21842_4_21_clean/21842_4_21_clean/21842_4_21_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_21_clean/SLX/21842_4_21_clean/21842_4_21_clean/21842_4_21_clean_2.fastq.gz	21842_4_21	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_21_final_assembly.fasta
21842_4_22	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_22_clean/SLX/21842_4_22_clean/21842_4_22_clean/21842_4_22_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_22_clean/SLX/21842_4_22_clean/21842_4_22_clean/21842_4_22_clean_2.fastq.gz	21842_4_22	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_22_final_assembly.fasta
21842_4_23	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_23_clean/SLX/21842_4_23_clean/21842_4_23_clean/21842_4_23_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_23_clean/SLX/21842_4_23_clean/21842_4_23_clean/21842_4_23_clean_2.fastq.gz	21842_4_23	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_23_final_assembly.fasta
21842_4_24	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_24_clean/SLX/21842_4_24_clean/21842_4_24_clean/21842_4_24_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_24_clean/SLX/21842_4_24_clean/21842_4_24_clean/21842_4_24_clean_2.fastq.gz	21842_4_24	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_24_final_assembly.fasta
21842_4_3	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_3_clean/SLX/21842_4_3_clean/21842_4_3_clean/21842_4_3_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_3_clean/SLX/21842_4_3_clean/21842_4_3_clean/21842_4_3_clean_2.fastq.gz	21842_4_3	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_3_final_assembly.fasta
21842_4_4	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_4_clean/SLX/21842_4_4_clean/21842_4_4_clean/21842_4_4_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_4_clean/SLX/21842_4_4_clean/21842_4_4_clean/21842_4_4_clean_2.fastq.gz	21842_4_4	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_4_final_assembly.fasta
21842_4_5	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_5_clean/SLX/21842_4_5_clean/21842_4_5_clean/21842_4_5_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_5_clean/SLX/21842_4_5_clean/21842_4_5_clean/21842_4_5_clean_2.fastq.gz	21842_4_5	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_5_final_assembly.fasta
21842_4_6	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_6_clean/SLX/21842_4_6_clean/21842_4_6_clean/21842_4_6_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_6_clean/SLX/21842_4_6_clean/21842_4_6_clean/21842_4_6_clean_2.fastq.gz	21842_4_6	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_6_final_assembly.fasta
21842_4_7	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_7_clean/SLX/21842_4_7_clean/21842_4_7_clean/21842_4_7_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_7_clean/SLX/21842_4_7_clean/21842_4_7_clean/21842_4_7_clean_2.fastq.gz	21842_4_7	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_7_final_assembly.fasta
21842_4_8	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_8_clean/SLX/21842_4_8_clean/21842_4_8_clean/21842_4_8_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_8_clean/SLX/21842_4_8_clean/21842_4_8_clean/21842_4_8_clean_2.fastq.gz	21842_4_8	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_8_final_assembly.fasta
21842_4_9	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_9_clean/SLX/21842_4_9_clean/21842_4_9_clean/21842_4_9_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21842_4_9_clean/SLX/21842_4_9_clean/21842_4_9_clean/21842_4_9_clean_2.fastq.gz	21842_4_9	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21842_4_9_final_assembly.fasta
21940_3_11	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_11_clean/SLX/21940_3_11_clean/21940_3_11_clean/21940_3_11_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_11_clean/SLX/21940_3_11_clean/21940_3_11_clean/21940_3_11_clean_2.fastq.gz	21940_3_11	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_11_final_assembly.fasta
21940_3_13	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_13_clean/SLX/21940_3_13_clean/21940_3_13_clean/21940_3_13_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_13_clean/SLX/21940_3_13_clean/21940_3_13_clean/21940_3_13_clean_2.fastq.gz	21940_3_13	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_13_final_assembly.fasta
21940_3_14	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_14_clean/SLX/21940_3_14_clean/21940_3_14_clean/21940_3_14_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_14_clean/SLX/21940_3_14_clean/21940_3_14_clean/21940_3_14_clean_2.fastq.gz	21940_3_14	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_14_final_assembly.fasta
21940_3_15	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_15_clean/SLX/21940_3_15_clean/21940_3_15_clean/21940_3_15_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_15_clean/SLX/21940_3_15_clean/21940_3_15_clean/21940_3_15_clean_2.fastq.gz	21940_3_15	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_15_final_assembly.fasta
21940_3_16	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_16_clean/SLX/21940_3_16_clean/21940_3_16_clean/21940_3_16_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_16_clean/SLX/21940_3_16_clean/21940_3_16_clean/21940_3_16_clean_2.fastq.gz	21940_3_16	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_16_final_assembly.fasta
21940_3_17	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_17_clean/SLX/21940_3_17_clean/21940_3_17_clean/21940_3_17_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_17_clean/SLX/21940_3_17_clean/21940_3_17_clean/21940_3_17_clean_2.fastq.gz	21940_3_17	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_17_final_assembly.fasta
21940_3_18	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_18_clean/SLX/21940_3_18_clean/21940_3_18_clean/21940_3_18_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_18_clean/SLX/21940_3_18_clean/21940_3_18_clean/21940_3_18_clean_2.fastq.gz	21940_3_18	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_18_final_assembly.fasta
21940_3_19	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_19_clean/SLX/21940_3_19_clean/21940_3_19_clean/21940_3_19_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_19_clean/SLX/21940_3_19_clean/21940_3_19_clean/21940_3_19_clean_2.fastq.gz	21940_3_19	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_19_final_assembly.fasta
21940_3_19	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_19_clean/SLX/21940_3_19_clean/21940_3_19_clean/21940_3_19_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_19_clean/SLX/21940_3_19_clean/21940_3_19_clean/21940_3_19_clean_2.fastq.gz	21940_3_19	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_19_final_assembly.fasta
21940_3_16	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_16_clean/SLX/21940_3_16_clean/21940_3_16_clean/21940_3_16_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_16_clean/SLX/21940_3_16_clean/21940_3_16_clean/21940_3_16_clean_2.fastq.gz	21940_3_16	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_16_final_assembly.fasta
21940_3_17	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_17_clean/SLX/21940_3_17_clean/21940_3_17_clean/21940_3_17_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_17_clean/SLX/21940_3_17_clean/21940_3_17_clean/21940_3_17_clean_2.fastq.gz	21940_3_17	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_17_final_assembly.fasta
21940_3_18	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_18_clean/SLX/21940_3_18_clean/21940_3_18_clean/21940_3_18_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_18_clean/SLX/21940_3_18_clean/21940_3_18_clean/21940_3_18_clean_2.fastq.gz	21940_3_18	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_18_final_assembly.fasta
21940_3_13	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_13_clean/SLX/21940_3_13_clean/21940_3_13_clean/21940_3_13_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_13_clean/SLX/21940_3_13_clean/21940_3_13_clean/21940_3_13_clean_2.fastq.gz	21940_3_13	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_13_final_assembly.fasta
21940_3_14	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_14_clean/SLX/21940_3_14_clean/21940_3_14_clean/21940_3_14_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_14_clean/SLX/21940_3_14_clean/21940_3_14_clean/21940_3_14_clean_2.fastq.gz	21940_3_14	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_14_final_assembly.fasta
21940_3_15	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_15_clean/SLX/21940_3_15_clean/21940_3_15_clean/21940_3_15_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_15_clean/SLX/21940_3_15_clean/21940_3_15_clean/21940_3_15_clean_2.fastq.gz	21940_3_15	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_15_final_assembly.fasta
21940_3_10	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_10_clean/SLX/21940_3_10_clean/21940_3_10_clean/21940_3_10_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_10_clean/SLX/21940_3_10_clean/21940_3_10_clean/21940_3_10_clean_2.fastq.gz	21940_3_10	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_10_final_assembly.fasta
21940_3_11	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_11_clean/SLX/21940_3_11_clean/21940_3_11_clean/21940_3_11_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_11_clean/SLX/21940_3_11_clean/21940_3_11_clean/21940_3_11_clean_2.fastq.gz	21940_3_11	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_11_final_assembly.fasta
21940_3_12	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_12_clean/SLX/21940_3_12_clean/21940_3_12_clean/21940_3_12_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_12_clean/SLX/21940_3_12_clean/21940_3_12_clean/21940_3_12_clean_2.fastq.gz	21940_3_12	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_12_final_assembly.fasta
21940_3_1	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_1_clean/SLX/21940_3_1_clean/21940_3_1_clean/21940_3_1_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_1_clean/SLX/21940_3_1_clean/21940_3_1_clean/21940_3_1_clean_2.fastq.gz	21940_3_1	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_1_final_assembly.fasta
21940_3_20	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_20_clean/SLX/21940_3_20_clean/21940_3_20_clean/21940_3_20_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_20_clean/SLX/21940_3_20_clean/21940_3_20_clean/21940_3_20_clean_2.fastq.gz	21940_3_20	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_20_final_assembly.fasta
21940_3_21	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_21_clean/SLX/21940_3_21_clean/21940_3_21_clean/21940_3_21_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_21_clean/SLX/21940_3_21_clean/21940_3_21_clean/21940_3_21_clean_2.fastq.gz	21940_3_21	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_21_final_assembly.fasta
21940_3_22	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_22_clean/SLX/21940_3_22_clean/21940_3_22_clean/21940_3_22_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/21940_3_22_clean/SLX/21940_3_22_clean/21940_3_22_clean/21940_3_22_clean_2.fastq.gz	21940_3_22	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/21940_3_22_final_assembly.fasta
